lyrics,audio,song_name,title,description,channelid,view,author,duration,likes,category,publishdate,tags,id
"मारा प्यारा प्रभुनी प्रतिष्ठा
( New Composition )
नितोडा नगरे आवियो , नेमिनाथ प्रतिष्ठा उत्सव ...
आनंद अंतर उछले , पार्श्व शताब्दी महोत्सव ...
प्रतिष्ठाना पावन उत्सवथी , आज अम हैया हरखाये ,
व्हालेसर जिनवर आगमने , आज मननो मयूर मलकाये ,
आनंद अंगे अंगे , प्यारा प्रभुजी संगे , प्रभु प्रेमना रंगे रंगनारी ....
मारा प्यारा प्रभुनी प्रतिष्ठा , मारा व्हाला प्रभुनी प्रतिष्ठा ,
मारा हृदयना राजनी प्रतिष्ठा , प्यारा प्यारा जिनराजनी प्रतिष्ठा ...
मनना मंदिरियामां प्रभु पधारशे ने उछळशे राज , भक्तोना हैये भक्तिनो गुलाल ,
प्रभुप्रीतिनी रंगोळीथी प्रभुनुं स्वागत करी , आनंदथी सहू थाशे न्याल ,
आनंद साथेनो उत्सव धजानो , लागशे सहुने भजानो ,
प्रभु प्राप्तिनो जोई आनंद धजानो , मळशे खुशीनो खजानो ,
सहु नाचो-गाओ , प्रभुमां खोवाओ , परमपद पाओ पावनकारी ...
मारा प्यारा प्रभुनी प्रतिष्ठा , मारा व्हाला प्रभुनी प्रतिष्ठा ,
मारा हृदयना राजनी प्रतिष्ठा , प्यारा प्यारा जिनराजनी प्रतिष्ठा ...
नितोडा नगरना चिंतामणी पारसनाथ छे , भक्तोनी चिंता चूरनारा ,
अर्हम् शताब्दी पर्व पर व्हाला नेमिनाथ छे , सकल वांछित पूरनारा ,
पधार्या प्यारा गच्छाधिराज , राजशेखरसूरि महाराज ,
आनंदनो सागर उछळे , गुरुभक्तोनां हृदयमां आज ,
हैये छे अति हर्ष , आनंदनो उत्कर्ष , मळशे मुक्तिनो स्पर्श मंगलकारी ....
मारा प्यारा प्रभुनी प्रतिष्ठा , मारा व्हाला प्रभुनी प्रतिष्ठा ,
मारा हृदयना राजनी प्रतिष्ठा , प्यारा प्यारा जिनराजनी प्रतिष्ठा ...
Rachna : Muni Shri Rajsundar Vijayji MS Select text",True,Mara Pyara Prabhu Ni Pratishtha,Nitoda| Nemi Pratishtha| Mara Pyaara Prabhu Ni Pratishtha| RajsundarVijayji | UmangBhavsar |SaniShah,"Mara Pyaara Prabhu Ni Pratistha 
Lyrics :- Rajsundar Vijayji 
Music Director - Composer :- Umang Bhavsar 
Singer :- Sani Shah 
Music Arranged \u0026 Produced :- Umang Bhavsar (UMBMusic) 
Flute :- Kiran Vinkar 
Sehnai :- Durgesh Bhoshle 
Rythm :- Rupak Desai 
Mixing - Mastering :- Kardamsharma Joshi


FULL LYRICS 

*મારા પ્યારા પ્રભુની પ્રતિષ્ઠા...*


નિતોડા નગરે આવિયો નેમિનાથ પ્રતિષ્ઠા ઉત્સવ,
આનંદ અંતર ઉછળે પાર્શ્વ શતાબ્દી મહોત્સવ...

પ્રતિષ્ઠાના પાવન ઉત્સવથી આજ અમ હૈયા હરખાયે,
વહાલેસર જિનવર આગમને આજ મનનો મયૂર મલકાયે, 
આનંદ અંગે અંગે , પ્યારા પ્રભુજી સંગે ,
પ્રભુ પ્રેમના રંગે... રંગનારી...
 
*મારા પ્યારા પ્રભુની પ્રતિષ્ઠા, મારા વહાલા પ્રભુની પ્રતિષ્ઠા,*
*મારા હૃદયના રાજની પ્રતિષ્ઠા, પ્યારા પ્યારા જિનરાજની પ્રતિષ્ઠા...*
 
મનના મંદિરિયામાં પ્રભુ પધારશે ને ઉછળશે રાજ, ભક્તોના હૈયે ભક્તિનો ગુલાલ, 
પ્રભુપ્રીતિની રંગોળીથી પ્રભુનું સ્વાગત કરી આનંદથી સહુ થાશે ન્યાલ, 
 
આનંદ સાથેનો ઉત્સવ ધજાનો, લાગશે સૌને મજાનો,
પ્રભુપ્રાપ્તિનો જોઈ આનંદ ધજાનો, મળશે ખુશીનો ખજાનો,
સૌ નાચો-ગાઓ, પ્રભુમાં ખોવાઓ,
પરમપદ પાઓ... પાવનકારી...

*મારા પ્યારા પ્રભુની પ્રતિષ્ઠા...*

 નિતોડા નગરના ચિંતામણી પારસનાથ છે, ભક્તોની ચિંતા ચૂરનારા,
 અર્હમ્ શતાબ્દી પર્વ પર વહાલા નેમિનાથ છે, સકલ વાંછિત પૂરનારા,
પધાર્યા પ્યારા ગચ્છાધિરાજ, રાજશેખર સૂરિ મહારાજ, 
આનંદનો સાગર ઉછળે, ગુરુભક્તોનાં હૃદયમાં આજ, 
હૈયે છે અતિ હર્ષ , આનંદનો ઉત્કર્ષ,
મળશે મુક્તિનો સ્પર્શ... મંગલકારી,

*મારા પ્યારા પ્રભુની પ્રતિષ્ઠા...*

Don’t forget to like, share, and subscribe for more spiritual music and blessings from Rajsundar Vijayji! 🙏

#NemiPratishthaMahotsav #out now #releasing #soon #music #Nitoda #NitodaNagar #DevotionalSong #bhakti #inner #RajsundarVijayji #JainDevotionalSong #new #jainism #song #latest #spiritualMusic #GurudevBlessings #JainFaith #Devotion #InnerPeace #Jainism #DivineLove #GurudevSeva #JainMusic #JainCommunity
Jain Spiritual Music,Devotional Songs,Jain Bhajan,Jainism Music,Rajsundar Vijayji Songs,Jain Temple Music,Spiritual Bhajan,Jain Guru Devotion,Jain Prayers,Divine Song,Gurudev Blessings,Jain Meditation Music,Jain Philosophy,Jain Religion,Jain,Worship Music,Gurudev Seva,Jain Devotees Song,Spiritual Healine, Music Peaceful Devotional Music,Jain Saints,Bhakti Songs,Positive Vibes",UCKv7InSMxvuySAZ3KdVMmMA,2593,Raj Vihar,394,24,Entertainment,2025-06-17 10:17:38,,FQazqzsfKSI
"मारा ऋषभनां पगले वर्षीतप
( New Composition )
वर्षीतप वर्षीतप , भारा ऋषभनां पगले वर्षातप ...
वर्षीतप वर्षीतप , दादा आदिनां डगले वर्षीतप ...
मारा ऋषभनां पगले-पगले , ( चारसो ) दिवसनां डगले डगले ,
ईक्षुरसनां मीठा पाणी , ( ऋषभ ) रसनी मधुरी वाणी ,
मन रंगायूं रे , हेयु हरखायुं रे , राजा ऋषभनी घोर तपस्याये ....
वर्षीतप वर्षातप ...
अयोध्याथी शरू थई कहानी , हस्तीनापूरे ईक्षुनां पाणी ,
चारसो दिवस समता भावे , प्रभु पाछा फर्या अहोभावे ,
मारा हैये पण समता भाव आवे , तारो त्याग संयम शौर्य सत्व लावे ,
तुज जेवा बनवाना अरमानो जागे , मन तारा विना क्याय बीजे ना लागे ,
प्रभु पाछा फर्या , सौने ऋषभ फळ्या , हैयुं श्रेयांस बनी तारी वाढ जुवे ...
वर्षीतप वर्षातप ...
आनंद आनंद , आनंद आनंद , आनंद आनंद , आनंदम् ...
श्रेयांसनां उरे , हस्तीनापुरे , प्रभु पधार्या आनंदम् ...
ऋषभनां पगले , आदिनां डगले , वर्षीतपनो आनंदम् ...
400 दिवस उपवासनां अंते , ऋषभ पधार्या श्रेयांसने द्वार ,
ईक्षुरसनां थयां पारणा , त्रण लोकमाऔ गूंजे मंगल नाद ...
अहोदानम् , अहोदानम् , अहोदानम् , अहोदानम् ...
भीक्षुने मळ्युं ईक्षुररा .. विश्वने जळ्युं ऋषभरसरा ..
आनंद आनंद , आनंद आनंद , आनंद आनंद , आनंदम् ...
अहोदानम् अहोदानम् अहोदानम् अहोदानम्
आनंदम् अहोदानम् , अहोदानम् आनंदम् ...
Lyrics : Paras Gada Select text",True,Mara Rushabh Na Pagle Varshitap,Mara Rushabh Na Pagle Varshitap | Varshitap New Jain Song | Paras Gada,"🎵Mara Rushabh Na Pagle Varshitap🎵

On Behalf Of Varshitap Tapasvi Priyanka Hardik Jain…A Brand New Varshitap Song Dedicated To Adinath Dada \u0026 All Varshitap Tapasvi Across The World..!!
Its Just Not A Song But Divine Emotions Which Would Definitely Connect Us To Our Rushabh Dev And His Varshitap Yatra Which Started From Fagan Vad 8 ( Diksha Divas Of Adinath Dada ) and  after Fasting For 400 Days Ended On Vaishakh Sud 3 ( Akshay Trutiya ) At Hastinapur By Shreyansh Kumar with 108 Pots Of Ikshu Ras ( Sugarcane Juice ) and that became the First Ever Supatra Daan Of This Awsarpini and also the First Ever Tapasya Of This Awsarpini Named As Varshitap ( 400days )..!!

Credits :

Singer | Lyrics | Composed By : Paras Gada

Music : Hardik Pasad

Flute : Kiran Vinkar

Shenai : Raju Dhumal

Video : Meet Gogri

#varshitap #adinath #parasgada #nemras #jain stavan #giriraj #rushabh #tapasya #jinshasan #bhakti #neminath #girnar",UCWuRKBqeq7uuNNDAtZTol2w,11905,NemRas ²²🎵²³,338,289,Music,2025-04-30 05:41:19,,HeIIUCeBwDg
"मारा ऋषभजी छे प्यारा
तर्जः ( जय जय विरतीनो हो जय जयकारा )
ऋषभजीनी आंखे करुणापुर छे ,
जुओ ऋषभजी मारा हजराहजुर छे ..
स्पर्श छे एनो पावन , स्पर्श एनो मनभावन ,
एना स्पर्श गारूं , जीवन थातुं सहसावन ,
एनी पूजाथी जीवं छु , एनी पूजाथी जीतुं छु ,
ऋषभ जंगमां एक ज , मारा रखवाळा ..
एनी पूजागां समता छे , एनी पूजामां ममता छे ,
दिव्य-गुणु-कीर्ति छे एनी पूजामां ....
मारा ऋषभजी छे प्यारा-प्यारा ,
मारा ऋषभजी छे कामणारा ...
12160
छे ,
एनी पूजामां हैयुं भींजाय छे ,
अढळक-अढळक पापो तो धोवाय
एनी पूजामां दिलने आराम छे ,
ठंडक रोमे-रोमे मारा थाय छे ..
एनी पूजा मनने हरती , एनी पूजा मनने गमती ,
ऋषभ मारा मोक्ष सुखने देनारा ...
मारा ऋषभजी छे प्यारा-प्यारा ,
मारा ऋषभजी छे कामणारा ...
Rachna : Pu . Muni Shri Divyayash MSji Select text",True,Mara Rushabhji Pyara,,,,0,,0,0,,1900-01-01 07:00:00,,
"मारा शमणामां आवे नेमिनाथ रे ...
( New Composition )
तारो ओघो मळे अणगार बनूं , संसार तणा शणगार त्यजु ,
प्रभु तारी आणा पाळीने , वैरागीथी वीतरागी बनें ...
हो नेमिनाथ रे .. मारा नाथ रे ,
मारा शमणामां आवे नेमिनाथ रे ...
हो नेमिनाथ रे .. मारा नाथ रे ,
तारी राजुल पुकारे , व्हाला नाथ रे ...
तारा नामे जीवन मारूं , तारा नामे धडकन मारी ,
तारा नाम चाले मारा श्वास ... हो नेमिनाथ रे ...
जोई तारी वाढलडी रे , थाकी भारी आखलडी रे ,
आवीने तुं लईजा संगाथ रे .. हो नेमिनाथ रे ...
तारा खोळे रमनुं मारे , तारा चरणे रहेतुं गारे ,
झंखु हूं हूं तारो साथ रे ..
प्रीत प्रभुजी तारी-मारी , जाणे आखी दुनिया सारी ,
R हैयाने तुं प्यारो नाथ रे ..
लाख चौराशी भटक्यो , तारी पासे आली अढवयो ,
भक्ति करूं हूं दिन-रात ... हो नेमिनाथ रे ...
मारा रुदियामां , तारी यादो छे ,
मारा नयनोमां , तारूं मुखडू छे ,
मारा स्मरणोमां , तारूं स्पंदन छे ,
मारा वचनोमां , तारा गीतो छे ,
बनुं अणगार रे , तरूं संसार रे ,
मारा नेमजीनां नामे , नैया पार रे ,
मारा शमणामां आवे , नेमिनाथ रे ,
तारी राजुल पुकारे , व्हाला नाथ रे ...
Rachna : Pu . Sa . Bhavyagnarekhashriji MS",True,Mara Shamna Ma Aave Neminath Re,Mara Shamna Ma Aave Neminath Re,"Provided to YouTube by Phonographic Digital Limited India

Mara Shamna Ma Aave Neminath Re · Jainam shah · Sarvangi Savani · Hardik Pasad · Hardik Pasad · Sadhviji Bhavyagnarekha Shriji M.S

Mara Shamna Ma Aave Neminath Re

℗ 2025 Jainam Shah Official

Released on: 2025-04-21

Auto-generated by YouTube.",UCKU_fN8H0lCryRbizsGJfNg,2455,Jainam Shah - Topic,363,76,Music,2025-04-22 11:34:54,"Jainam shah,Sarvangi Savani,Hardik Pasad,Sadhviji Bhavyagnarekha Shriji M.S,Mara Shamna Ma Aave Neminath Re",NXiRYHNjono
"मारा वीरनुं शासन झळहळ हो वंदे शासनम्
तर्जः ( वंदे मातरम् - Fighter )
जिनशासन पाम्या , अणमोल जीवनमां , महापुण्य जाग्या छे ,
तीर्थंकर वंदे ए जिनशासनने , गुणरत्नोनी खाण छे ...
जगहितकारम् , भव निस्तारम् , विघ्ननिवारम् , वंदे शासनम् ....
जुग जुग जीवो , भारा वीरनुं शासन , झळहळ हो , वंदे शासनम् ...
शासन रहे सलामत , शासन रहे झळहळतं ,
साची हृदयनी हंमेशा ए आरझू ,
परवा न कोई खुदनी , सेवा करूं शासननी ,
नस-नसमां नाद वहे , वंदे शासनम् .....
जगहितकारम् , भल निस्तारम् , विघ्ननिवारम् , चंदे शासनम् ....
जुम-जुग जीवो , मारा वीरतुं शासन , झळहळ हो , वंदे शासनम् ...
॥ सर्व मंगल मांगल्यम् , सर्व कल्याण कारणम् ,
प्रथाणम सर्व धर्माणाम् , जैनम जयति शासनम् ॥
कलिकालमां वीरला , करे जिनशासनने समर्पण ,
शासन काजे तन-मन , सर्वस्वनुं आपे तर्पण ,
शास्त्रोनां रहस्यो पिछाणे , आतमनी समृद्धि
सम्यम् ज्ञाननी आखे , निहाले परमनी सृष्टि ,
तत्वनो स्वाद चाखे , परमनां पंथे चाले ,
शासननुं रूण स्वीकारे , जन्मोजनग ...
जगहितकारम् , भव निस्तारम् , विघ्ननिवारम् , वंदे शासनम् ...
जुग-जुम जीवो , गारा वीरनुं शासन , झळहळ हो , वंदे शासनम् ....
तीर्थंकरनां पट्टधर , गच्छनायक तुभे घणं जीवो ,
शासनथी आप जे पाग्या , ते अमने पण समजावो ,
मोहजीत केरा वंशज , आ युगना आभूषण ,
धर्मकलाने शीखवो , गुरु कला-युगभूषण ,
कोहीनूर जिनशासननां , तीर्थ-संघना रखवाळा ,
जिनवचननी प्राणने साथे , निष्ठा परम ...
शिवसुखकारम् , परम उदारम् , मंगलकारम् , वंदे शासनम् ...
जुग जुग जीवो , मारा वीरनुं शासन , झळहळ हो , वंदे शासनम् ... Select text",True,Mara Veer Nu Shasan Jhadhad Ho Vande Shasanam,,,,0,,0,0,,1900-01-01 07:00:00,,
"मारे रहेतुं गुरु चरण
( New Composition )
परमात्मानी पियु झंखे , गुरु प्रेम दरबार ,
गुरु कुलचंद्रसूरि करशे , शमणाने साकार ..
परम पंथना पथिक बनीने , परमातमने पागुं ,
आतम तणा रसिक बनीने , प्रभु आणाने पाळं ,
संयमना आ स्पर्शनी , धन्य पळोनुं अवतरण ,
गारे लेवं प्रभु शरण , मारे रहेतुं गुरु चरण ...
मने आपो रजोहरण , मारे रहेतुं गुरु चरण ...
भवभ्रमणमां भमता मुजने , कल्पतरु सम फळीयो ,
रंगीन आ संसारे मुजने , सहारो साचो मळीयो ,
गुरुवरना हस्ते मुजने , अणमूलो ओघो मळजो ,
नाणनी सामे नाची-झुमी , सूर संयमना भळजो ,
गुज चाह फले , तुज राह मळे , हवे वरसावो करूणा झरण ,
गारे लेवं प्रभु शरण , मारे रहेतुं गुरु चरण ...
मने आपो रजोहरण , मारे रहेतुं गुरु चरण ...
જઝાય
परमपिताना पंथे संचरी , पंचमहाव्रत पाळू ,
वीर प्रभुना विरति वेषे , आतमने उजाळू ,
तप-त्यागने वैयालत्त्वे , संयमने अजवाळू ,
पंचग स्थाने बिराजवा , कर्मोना ढगला बाळं ,
आपी तन-मन , ने सोपी जीवन , "" अंकित "" करूं मुक्तिगमन ,
मारे लेबुं प्रभु शरण , मारे रहेतुं गुरु चरण ...
मने आपो रजोहरण , मारे रहेतुं गुरु चरण ...
परमात्मानी पियु बनीने , मारो धन्य थयो आतम ,
परमानंदनी अनुभूति करवा , मने मळीया परमातम ...
Lyrics : Ankit Shah ( Surat ) Select text",True,Mare Rahevu Guru Sharan,,,,0,,0,0,,1900-01-01 07:00:00,,
"...
मारो शमणो आजे फळीयो
तर्जः ( मेरे माहिये जिन्ना सोणा )
संसार असार छे , मोक्षज सार छे , सांभळी छे तारी देशना ,
मळजो मने हवे , मळजो भवे-भवे , अंतरनी मारी प्रार्थना ,
हो सहवातु ना हवे , विरति वियोग रे , पूरी थाओ आ झंखना ,
के मारो शमणो आजे फळीयो , हैये आनंदनो छे दरियो ,
मुझने ओघो आजे मळीयो , साहिबा ....
जाण्यु में तुझने ज्यारे , मान्यु तने ज छे ,
रोमे-रोमे श्वासे-श्वासे , वास तारुं एक छे ,
पामवाने तुझने मारे , पुरुषार्थ करतुं छे ,
राग-द्वेष मोह-मायानो , सर्वनाश करवं छे ,
मुस्कान मुखडा पर , शंखनाद छे अंतर , आववानो ओघो हाथमां ..
के मारो शमणो आजे फळीयो ...
રઝાય
पामीने तने आ जीवन , धन्य
श्रेष्ठ बनवानं मुझने , सत्व मळ्युं छे ,
पामिने मणि गुरु शरणं , धन्य छे आ जीवन ,
गुरुवरना चरणोंमां छे , आतम समर्पण ,
अश्रु छे आ नयनोंमां , नेमि तारा चरणोंमां , मुक्तिपुरिने पामवा ..
के मारो शमणो आजे फळीयो ...
Lyrics : Pu . Shreyansprabh MSji "" Nemi "" Select text",True,Maro Shamano Aaje Faliyo,"Maro Shamano Aaje Faliyo|New Diksha Song |श्रेयांस प्रभ म.सा. \""नेमि\""| Muskan Bothra","#diksha #song 






Aashirwad pradata - Kharatargacchadhipati Aacharya Shri Jin Maniprabhsuriji Ms 

Lyrics - श्रेयांस प्रभ म.सा. \""नेमि\""
Singer - Muskan Bothra 
Music - Hitesh Udani 
Video edit - Jasnath Productions




संसार असार छे मोक्षज सार छे सांभली छे तारी देशना 
मलजो मने हवे मलजो भवे भवे अंतर नी मारी प्रार्थना 
हो सहवातु ना हवे विरति वियोग रे पूरी थाओ आ झंखना
के मारो  शमणो आजे फलियो
हैये आनंद नो छे दरियों 
मुझने ओघो आजे मलियो साहिबा ...

जाण्यु में तुझने ज्यारे मान्यु तने ज छे 
रोमे रोमे श्वासे श्वासे वास तारू एक छे 
पामवाने तुझने मारे पुरुषार्थ करवु छे
राग द्वेष मोह माया नो सर्वनाश करवु छे
मुस्कान मुखडा पर  शंखनाद छे अंतर  आववानो ओघो हाथ मां   ||1||

पामीने तने आ जीवन धन्य बन्यु छे
श्रेष्ठ बनवानु मुझने सत्व मल्यु छे
पामिने मणि गुरु शरणु धन्य छे आ जीवन
गुरुवर ना चरणों मां  छे आतम समर्पण
अश्रु छे आ नयनों मां नेमि तारा चरणों मां मुक्तिपुरि ने पामवा ||2||",UC0JbQg2W6kH_4Ijj2uZybhg,2621,Nemi Kanti Mani,248,134,Music,2025-06-09 08:10:30,dikshasong,rbQjUdPTyDU
"मेरे गुरुवर प्यारे
तर्ज : ( राधा गोरी गोरी )
देखो नगर में पधार रहे है , मेरे गुरुवर प्यारे ..
जिनशासन के सितारे ...
धर्म का डंका बजा रहे है , मेरे गुरुवर प्यारे ..
जिनशासन के सितारे ....
स्वर्णिम है ये नजारे , आये गुरु सा हमारे ...
गुरु प्रवेश की घड़ियां आई , गुंजे नगाड़े और शहनाई ,
धर्म ध्वजारों है लहराई , जन-जन में है खुशियां छाई ,
सबके दिलो में समा रहे है , मेरे गुरुवर प्यारे ,
जिनशासन के सितारे ......
गुरु स्वागत में पलके बिछाये , आओ हम गुरुवर को बधाये ,
अक्षत से शुभ गलली बना कर , भावो के पुष्पो को चढाये ,
धवल सेना संग पधार रहे है , मेरे गुरुवर प्यारे ...
जिनशासन के सितारे .....
देखो नगर में पधार रहे है , मेरे गुरुवर प्यारे ..
जिनशासन के सितारे .....
पंच महाव्रत के श्रृंगारी , वीर प्रभुवर के अणगारी ,
तत्व ज्ञान जन-जन में जगाते , त्याग तपस्या के अवतारी ,
अपने वचन को निभा रहे है , मेरे गुरूवर प्यारे ...
जिनशासन के सितारे ....
आत्म ध्यान की ज्योत जगाने , मुक्ति धाम का पथ बतलाने ,
अध्यात्म योगीश्वर पधारे , करुणा का अमृत बरसाने ,
"" प्रसन्न "" के मन को लुभा रहे है , मेरे गुरुवर प्यारे ..
भक्तो के मन को लुभा रहे है , मेरे गुरुवर प्यारे ..
जिनशासन के सितारे .....
देखो नगर में पधार रहे है , धर्म का डंका बजा रहे है ,
मेरे गुरुवर प्यारे , जिनशासन के सितारे ...
स्वर्णिम है ये नज़ारे , आये गुरु सा हमारें ...
Lyrics : Prasann Chopda Select text",True,Mere Guruvar Pyare,Mere pyare Dev Guruvar | Sada ho maan me inka dhyaan l Jain Bhajan|Ram Guru bhajan|,"Very pleased to release सदा हो मन में इनका ध्यान one of the popular bhajan. It is our reminder to keep our dev, guru, dharma in all our daily actions.",UCgVQuZyVL9s0xp-V7aiUsmg,233562,Thavva Thhui Mangalam - An ode to the infinite,257,1393,Music,2022-04-23 06:37:08,"jainbhajan,Bhajan,Jainism,jain bhajan,mere pyare dev guruvar",-UysH5D3Xqo
"मुनिसुव्रत स्वामी हे अंतर्यामी ...
तर्जः ( जब से तुम्हे देखा सनम )
मन में बसी है मूरत तेरी ,
मुनिसुव्रत स्वामी , हे अंतर्यामी ...
चंदा सी चमके सूरत तेरी ,
मुनिसुव्रत स्वामी , हे अंतर्यामी ...
मन के मंदिर में प्रभुस तुम्हे बिठा कर ,
फूलो से सुंदर , आंगी रचा कर ,
पूजा कंरु मैं , जिनवर तेरी ,
मुनिसुव्रत स्वामी , हे अंतर्यामी ...
संसार अनादि में , फीर के आया ,
सौभाग्य से जिनवर , तेरा शरणा पाया ,
प्रभु , भव-भव की फेरी ,
સ્વાત જઝાય
मुनिसुव्रत स्वामी , हे अंतर्यामी .....
हे दादा मुझको , देना वो शक्ति ,
दिन-रात करूं मैं , जिनवर की भक्ती ,
पार करो नैया , विनती मेरी ,
मुनिसुव्रत स्वामी , हे अंतर्यामी ...
Lyrics : Prasann Chopda Select text",True,Munisurat Swami O Antaryami,MUNISURAT SWAMI O ANTARYAMI || Sunny Jain || Kaman Jain Tirth || Munisurat Swami Jain Mandir (THANE),"LIKE || SHARE || COMMENT \u0026
Subscribe the Youtube Channel

Sponserd by - SANGVI UTTAMCHANDJI KESHARIMALJI DHELARIYAVORA
On 16th Birthday of His Grandson 
Hitansh Rakesh Dhelariyavora

Song Details - 
MUNISURAT SWAMI O ANTARYAMI

🎙️Singer - SUNNY JAIN

📖Lyrics - PRASANN CHOPDA

🎶Music, Mix \u0026 Master - AKHIL PUROHIT

🎥Dop - JITU JAISWAL (The King Of Memories)

🖥️Video Editor \u0026 Poster - ARYAN RANKA
(+91 7726997747)

💿Recorded at - BOSS STUDIOS (Mulund)
(Pankaj shah and Chintan chauhan)

📱Promotion - BHAGWAN SUNDESHA

🙏Special Thanks - 
Nilesh bhai (Trustee - KAMAN JAIN TIRTH)

MUNISURAT SWAMI NAVPAD JINALAYA - THANE (TEMBINAKA)

Rameshji Dhelariyavora
Kunal Rajeshji chajjed
_________________________________________

The Video is of Shree Kaman Jain tirth (Poman - Palghar) and Shree Munisurat Swami Navpad Jinalaya (Tembinaka - Thane)

The Miraculous Idol of Shree Munisurat Swami at Kaman Jain Tirth is About 1600 Years old.

Team Sunny Jain sincerely Thank to All the Trustee and Poojary’s of both the temple.
_______________________________________

Special credits for the Original Tunes and the whole Team

This Video is for Entertainment purpose 

Thanks for watching the Video, Please leave your Valueable Feedback

For promotions, collaborations \u0026 for Customized songs, please connect through📱
+91 9619794527 / +91 9082735637

For Regular Songs Updates, please Subscribe my Youtube Channel 

https://youtube.com/@Sunnysjain

Facebook page - 

https://www.facebook.com/sny.jn?mibextid=LQQJ4d

Instagram id - 
https://instagram.com/sunnyjain0310

________________________________________

#jainsongs #jainchannel #jainsongs #munisuvratnathbhagwaan #jainism #jaintemple #jainismofficial #jainstavan #jinshasan #jain #jainsongs#tirthankara #jainsongs #jaindevotion 
______________________________________
Also Available On :
 - iTunes 
- Apple Music
 - Gaana
 - JioSaavn
 - Spotify
 - Wynk
 - Amazon Music
 - Hungama 
 - Resso
 - Soundcloud
 - Youtube Music
 - Instagram - (Reels \u0026 Story)k",UCgkbxlEnM2n7cwou5Wq7QZg,10160,Sunny Jain Official,302,143,Music,2023-08-12 01:30:07,,w_BsYw6itlI
"मुसाफ़री
तर्ज : ( लुका छुपी )
पंरिखडो क्यारे , उड़ी जशे , करेलू भेगु , छुटी जशे , पळमां ...
मुसाफ़री घणी करी , थाक्यो हवे आत्मा ,
स्वने भूली , मज़ा माणी , वसतुं छे जातमां ,
पलटाई जशे , रंगो बधा , छुटी जशे , संगो बथा , पळगां ...
पंखिडो क्यारे , उड़ी जशे , करेलू भेगु , छुटी जशे , पळगां ...
एक दिन चाली जवानुरे , ना कुण आवे हारे , साथे लाकडा छे ,
खाली आवेला झोला , खालीज जवाना छे , याद रहे ,
अंजली जोडी , सहु पाछा बडे , कोई साथे आवे बा ,
कोण माता , कोण पिता , कोई साथे आवे ना .
पंखिडो क्यारे , उड़ी जशे , करेलू भेगु , छुटी जशे , पळगां ...
कढ़ी तडका ने कदी छायडा , कढ़ी आपति ने सजा ,
कढ़ी सांज हो'तो कढ़ी सवार , कढ़ी सम्पति ने मजा ,
कर्मोतणी से आ बधी लीला , तुं मुंजावे शा ?
मंज़िल तारी , खुदमां तुं पागे , भटकी रह्यो छे शा ?
मुसाफ़री घणी करी , शरणे आवी हूं नाथ ,
स्वने भूली , मजा भाणी , स्वीकारी लेजे ने नाथ ,
कठिन लागे छे , भारी डगर ,
पार करूं हूं किम ? तारी वगर हे नाथ !
पंरिखडो क्यारे , उड़ी जशे , करेलू भेगु , छुटी जशे , पळमां ...
थाकी गयी हूं गणु भमिने रे ,
हाथे भरेलू पाणी , निसरस्तु जाय रे ,
साचो मार्ग मुजने , मारा नाथनो जणाय रे ,
आ मुसाफ़रीनो अंत अहिं छे , स्वने पामवानी राह मळी छे ....
पंखिडो क्यारे , उड़ी जशे , करेलू भेगु , छुटी जशे , पळगां ...
Lyrics : Niyush Mehta Select text",True,Musafari,Musafari | Jainam Varia | Jinanshi Mehta,"Like the Kasturi Mriga (musk deer) that searches the whole forest for the fragrance that comes from within his own navel, we often seek happiness, peace, and purpose outside, forgetting that the divine already resides within us.

From the time immemorial, the soul has always searched for happiness, peace and sanctity in materialistic things forgetting  that this lives within our soul itself.  We run in all directions, chasing meaning, peace, and purpose—only to return and find it was always here, within us. The journey’s destination was never elsewhere.

The end of this Musafari is here itself.

Presenting before you, a soulful song that draws the reality of lives and motivates us to walk the right path at the earliest.

Sung by the very talented Jainam Bhai Varia and Jinanshi Ben Mehta, this song promises to be a healer.

Musafari
 Vocals-  Jainam Jinanshi Mehta
Lyrics- Niyush Mehta
Music- Hardik Pasad",UCTLAqzDLmIgvEpLH_xRjG2w,75624,marupalitana,397,1455,People \u0026 Blogs,2025-04-22 08:40:28,"marupalitana,newsong,jainsongs,jainism,religioussongs,palitana,jinanshimehta,jainamvaria,musafari,jain",moA35cOg-PQ
